budget,genres,id,original_title,popularity,production_companies,release_date,revenue,runtime,title,vote_average,vote_count
0.0,"['Action', 'Crime', 'Thriller']",29979.0,Highwaymen,7.893,"['New Line Cinema', 'Cornice Entertainment', 'Millennium Films']",2004,371396.0,80.0,Highwaymen,5.7,97.0
85000000.0,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",62764.0,Mirror Mirror,18.307,"['Misher Films', 'Relativity Media', 'Yucaipa Films', 'Goldmann Pictures', 'Rat Entertainment', 'Misha Films']",2012,183018522.0,106.0,Mirror Mirror,5.9,2353.0
10000000.0,['Drama'],103731.0,Mud,11.593,"['Everest Entertainment', 'FilmNation Entertainment']",2013,21587700.0,130.0,Mud,7.0,1735.0
10000000.0,"['Action', 'Horror', 'Thriller']",316727.0,The Purge: Election Year,17.151,"['Why Not Productions', 'Universal Pictures', 'Blumhouse Productions', 'Platinum Dunes']",2016,118587880.0,105.0,The Purge: Election Year,6.3,3266.0
0.0,"['Drama', 'Crime', 'Thriller']",480572.0,Bullet Head,9.499,"['Millennium Films', 'Principato-Young Entertainment', 'Nu Boyana Film Studios']",2017,87465.0,93.0,Bullet Head,4.9,317.0
0.0,['Documentary'],13636.0,Bigger Stronger Faster*,6.478,['BSF Film'],2008,307811.0,105.0,Bigger Stronger Faster*,6.9,70.0
0.0,"['Action', 'Adventure', 'Drama', 'Fantasy']",5471.0,Beowulf & Grendel,8.74,"['The Film Works', 'Icelandic Film Corporation', 'Union Station Media', 'Movision', 'Endgame Entertainment', 'Téléfilm Canada', 'Spice Factory']",2005,92076.0,103.0,Beowulf & Grendel,6.0,116.0
25000000.0,"['Comedy', 'Drama', 'Romance']",13668.0,Catch and Release,8.912,"['Relativity Media', 'Columbia Pictures']",2006,16159325.0,111.0,Catch and Release,5.9,320.0
17000000.0,['Comedy'],193893.0,Let's Be Cops,16.423,"['WideAwake', 'Genre Films', '20th Century Fox']",2014,136621271.0,104.0,Let's Be Cops,6.3,1839.0
22000000.0,"['Comedy', 'Family']",13680.0,The Game Plan,10.929,"['Monkey Dance Productions', 'Walt Disney Pictures', 'Mayhem Pictures']",2007,147880543.0,110.0,The Game Plan,6.3,1144.0
6000000.0,"['Action', 'Science Fiction', 'Adventure']",456048.0,The Humanity Bureau,8.558,"['Minds Eye Entertainment', 'VMI Worldwide', 'Bridgegate Pictures']",2017,17544173.0,94.0,The Humanity Bureau,4.9,140.0
44000000.0,"['Action', 'Science Fiction', 'War']",5491.0,Battlefield Earth,10.548,"['Morgan Creek Productions', 'Franchise Pictures', 'JTP Films', 'Battlefield Productions', 'Warner Bros. Pictures']",2000,21400000.0,118.0,Battlefield Earth,3.0,445.0
3500000.0,"['Action', 'Animation', 'Crime', 'Drama']",382322.0,Batman: The Killing Joke,13.503,"['Warner Bros. Animation', 'DC Comics', 'DC Entertainment']",2016,3775000.0,72.0,Batman: The Killing Joke,6.4,1009.0
37000000.0,"['Drama', 'Family']",62837.0,Dolphin Tale,10.963,"['Arc Productions', 'Alcon Entertainment']",2011,95404397.0,113.0,Dolphin Tale,6.9,385.0
30000000.0,"['Romance', 'Adventure', 'Science Fiction', 'Drama']",365942.0,The Space Between Us,11.763,"['Los Angeles Media Fund (LAMF)', 'Southpaw Entertainment', 'STX Entertainment']",2017,14793385.0,121.0,The Space Between Us,7.1,1624.0
0.0,['Drama'],95608.0,The Only Living Boy in New York,8.744,['Bona Fide Productions'],2017,2550321.0,88.0,The Only Living Boy in New York,6.3,148.0
25000000.0,"['Drama', 'Mystery', 'Romance']",30072.0,Possession,7.164,"['Focus Features', 'Warner Bros. Pictures', 'Baltimore Spring Creek Productions']",2002,10113733.0,102.0,Possession,6.2,103.0
38000000.0,"['Science Fiction', 'Action', 'Thriller']",87421.0,Riddick,17.987000000000005,"['One Race', 'Riddick Canada Productions', 'Radar Pictures', 'Universal Pictures']",2013,98337295.0,119.0,Riddick,6.2,2712.0
0.0,['Drama'],472451.0,Boy Erased,12.555,"['Anonymous Content', 'Blue-Tongue Films', 'Perfect World Pictures', 'Focus Features']",2018,7928149.0,114.0,Boy Erased,7.1,689.0
15000000.0,['Comedy'],13702.0,A Dirty Shame,6.9460000000000015,"['Fine Line Features', 'This Is That Productions', 'Killer Films', 'John Wells Productions', 'City Lights Pictures']",2004,1914166.0,89.0,A Dirty Shame,5.1,119.0
200000000.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",284054.0,Black Panther,34.269,"['Marvel Studios', 'Walt Disney Pictures']",2018,1346739107.0,134.0,Black Panther,7.4,14337.0
0.0,"['Drama', 'Comedy']",456086.0,Support the Girls,6.1960000000000015,"['Burn Later Productions', 'Houston King Productions', 'Slater Films']",2018,129124.0,91.0,Support the Girls,6.3,75.0
447524.0,"['Drama', 'Comedy']",308638.0,The D Train,8.477,"['Rip Cord Productions', 'Ealing Studios', 'Electric Dynamite', 'Londinium Films']",2015,771317.0,101.0,The D Train,4.6,140.0
20000000.0,"['Comedy', 'Romance']",38303.0,You Again,12.363,"['Oops Doughnuts Productions', 'Touchstone Pictures', 'Frontier Pictures']",2010,32005248.0,105.0,You Again,6.2,827.0
165000000.0,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",177572.0,Big Hero 6,33.299,"['Walt Disney Animation Studios', 'Walt Disney Pictures']",2014,657818612.0,102.0,Big Hero 6,7.8,11159.0
80000000.0,"['Comedy', 'Romance', 'Family']",38317.0,Zookeeper,8.988999999999997,"['Happy Madison Productions', 'Broken Road Productions', 'Zookeeper Productions', 'Hey Eddie']",2011,169852759.0,102.0,Zookeeper,5.4,1017.0
49900000.0,"['Comedy', 'Adventure', 'Fantasy']",38319.0,Your Highness,8.457,"['Universal Pictures', 'Stuber Productions']",2011,26121638.0,102.0,Your Highness,5.3,807.0
7000000.0,"['Comedy', 'Drama']",30128.0,I Hope They Serve Beer in Hell,5.575,"['Darko Entertainment', 'Rudius Films']",2009,1429299.0,106.0,I Hope They Serve Beer in Hell,5.0,47.0
60000000.0,"['Horror', 'Action', 'Thriller']",38321.0,Priest,13.43,"['Michael De Luca Productions', 'Stars Road Entertainment', 'TOKYOPOP', 'Buckaroo Entertainment']",2011,78309131.0,87.0,Priest,5.6,1319.0
32000000.0,"['Crime', 'Comedy', 'Action']",38322.0,"Big Mommas: Like Father, Like Son",13.380999999999998,"['Regency Enterprises', 'New Regency Pictures', 'Friendly Films (II)', 'Runteldat Entertainment', 'The Collective Studios', 'Friendly Films Productions', '20th Century Fox']",2011,83615414.0,107.0,"Big Mommas: Like Father, Like Son",5.5,715.0
150000000.0,"['Family', 'Animation', 'Adventure', 'Comedy']",5559.0,Bee Movie,12.597,"['Columbus 81 Productions', 'DreamWorks Animation', 'Paramount']",2007,287594577.0,91.0,Bee Movie,5.9,2926.0
7400000.0,"['Horror', 'Thriller']",292280.0,The Bye Bye Man,11.538,"['Los Angeles Media Fund (LAMF)', 'Intrepid Pictures', 'STX Entertainment']",2017,26667197.0,96.0,The Bye Bye Man,5.1,802.0
0.0,"['Drama', 'Music', 'Romance']",382399.0,High Strung,14.41,"['Sforzando Productions', 'Castel Film', 'Riviera Films']",2016,53447.0,96.0,High Strung,7.1,724.0
42000000.0,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']",46528.0,黄沙武士,10.396,['SCS Entertainment'],2010,11087569.0,100.0,The Warrior's Way,6.2,233.0
50000000.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",46529.0,I Am Number Four,11.473,"['Touchstone Pictures', 'Reliance Big Entertainment', 'Bay Films', 'DreamWorks Pictures']",2011,144492830.0,109.0,I Am Number Four,6.1,3116.0
0.0,"['Drama', 'Comedy']",529862.0,Brittany Runs a Marathon,9.99,['Material Pictures'],2019,7439448.0,103.0,Brittany Runs a Marathon,6.7,167.0
12000000.0,"['Comedy', 'Family', 'Adventure']",13767.0,The Santa Clause 3: The Escape Clause,11.866,"['Santa Frost Productions', 'Walt Disney Pictures', 'Boxing Cat Films', 'Outlaw Productions (I)']",2006,84500122.0,98.0,The Santa Clause 3: The Escape Clause,5.3,589.0
0.0,"['Drama', 'Thriller']",87496.0,The Company You Keep,12.958,"['TCYK North Productions', 'Wildwood Enterprises', 'Brightlight Pictures', 'Kingsgate Films', 'Voltage Pictures']",2012,19633027.0,121.0,The Company You Keep,6.1,410.0
0.0,"['Comedy', 'Drama', 'History']",87504.0,Hyde Park on Hudson,8.161,"['Free Range Films', 'Daybreak Pictures']",2012,8887603.0,94.0,Hyde Park on Hudson,5.3,126.0
7000000.0,['Horror'],79316.0,Devil's Due,8.14,"['TSG Entertainment', 'Davis Entertainment', '20th Century Fox']",2014,36433975.0,89.0,Devil's Due,4.5,326.0
22000000.0,"['Drama', 'Thriller']",38363.0,Fair Game,11.279000000000002,"['River Road Entertainment', 'Participant Media']",2010,24188922.0,108.0,Fair Game,6.6,435.0
75000000.0,"['Animation', 'Adventure', 'Comedy', 'Family']",431580.0,Abominable,26.469,"['DreamWorks Animation', 'Pearl Studio', 'Universal Pictures']",2019,111615070.0,92.0,Abominable,7.1,505.0
30000000.0,"['Drama', 'Thriller', 'Mystery', 'Action']",87516.0,Oldboy,13.241,"['40 Acres & A Mule Filmworks', 'Vertigo Entertainment', 'Good Universe', 'OB Productions']",2013,4861022.0,104.0,Oldboy,5.9,1165.0
4000000.0,"['Romance', 'Drama']",398818.0,Call Me by Your Name,20.756,"['La Cinéfacture', 'RT Features', 'Frenesy Film Company', ""Water's End Productions"", 'M.Y.R.A. Entertainment', 'Memento Films International', 'Ministero per i Beni e le Attività Culturali']",2017,41063475.0,132.0,Call Me by Your Name,8.3,6113.0
25000000.0,"['Action', 'Comedy']",13805.0,Disaster Movie,10.809,"['3 in the Box', 'Lionsgate', 'Grosvenor Park Media', 'The Safran Company']",2008,14109284.0,87.0,Disaster Movie,3.1,583.0
18000000.0,"['Action', 'Crime', 'Thriller']",13809.0,RockNRolla,13.78,"['StudioCanal', 'Dark Castle Entertainment', 'Toff Guy Films', 'Warner Bros. Pictures']",2008,25739015.0,114.0,RockNRolla,6.9,1609.0
50000000.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",13811.0,Knowing,18.083,"['Summit Entertainment', 'Escape Artists', 'Mystery Clock Cinema', 'Goldcrest Pictures', 'Kaplan/Perrone Entertainment', 'Wintergreen Productions']",2009,155446362.0,121.0,Knowing,6.0,3059.0
12000000.0,"['Horror', 'Science Fiction']",13812.0,Quarantine,12.51,"['Screen Gems', 'Andale Pictures', 'Vertigo Entertainment']",2008,40855419.0,89.0,Quarantine,5.7,678.0
9750000.0,"['Drama', 'Thriller']",13825.0,The Lazarus Project,5.994,"['Scion Films', 'Be Good Productions', 'Mandeville Films', 'Inferno Distribution']",2008,558000.0,99.0,The Lazarus Project,6.1,211.0
38000000.0,"['Comedy', 'Romance', 'Drama']",38408.0,Life As We Know It,9.732,"['Josephson Entertainment', 'Gold Circle Films']",2010,105610124.0,114.0,Life As We Know It,6.8,1986.0
50000000.0,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",13836.0,Race to Witch Mountain,12.123,"['Walt Disney Pictures', 'Gunn Films']",2009,106303988.0,98.0,Race to Witch Mountain,5.6,991.0
150000000.0,"['Action', 'Adventure']",177677.0,Mission: Impossible - Rogue Nation,22.003,"['Paramount', 'China Movie Channel', 'Bad Robot', 'TC Productions', 'Alibaba Pictures Group', 'Odin', 'Skydance Media']",2015,682330139.0,131.0,Mission: Impossible - Rogue Nation,7.1,5760.0
35000000.0,['Comedy'],325133.0,Neighbors 2: Sorority Rising,9.228,"['Perfect World Pictures', 'Point Grey Pictures', 'Good Universe', 'Universal Pictures']",2016,108758521.0,91.0,Neighbors 2: Sorority Rising,5.7,3133.0
35000000.0,['Comedy'],87567.0,The Big Wedding,12.186,"['Millennium Films', 'Two Ton Films']",2013,21819348.0,90.0,The Big Wedding,5.8,745.0
30000000.0,"['Drama', 'History']",5653.0,Luther,7.826,"['Eikon Film', 'Thrivent Financial for Lutherans', 'NFP Teleart Berlin']",2003,29413900.0,123.0,Luther,6.2,173.0
175000000.0,"['Adventure', 'Science Fiction']",333339.0,Ready Player One,28.509,"['Amblin Entertainment', 'De Line Pictures', 'Warner Bros. Pictures', 'Dune Entertainment', 'Farah Films & Management', 'Reliance Entertainment', 'Village Roadshow Pictures']",2018,582890172.0,140.0,Ready Player One,7.6,8478.0
0.0,"['Horror', 'Thriller']",267806.0,V/H/S: Viral,7.142,"['Bloody Disgusting', '8383 Productions', 'Divide / Conquer']",2014,2756.0,81.0,V/H/S: Viral,4.4,290.0
0.0,"['Drama', 'Romance']",22051.0,Adam,10.79,"['Olympus Pictures', 'Deer Path Productions', 'Northwood Productions', 'Serenade Films', 'Vox3 Films']",2009,2550863.0,99.0,Adam,6.8,260.0
17000000.0,"['Comedy', 'Family', 'Drama']",333348.0,Love the Coopers,13.736,"['Imagine Entertainment', 'Groundswell Productions', 'CBS Films', 'Lionsgate']",2015,42426912.0,107.0,Love the Coopers,5.9,452.0
20000000.0,"['Drama', 'Romance']",226857.0,Endless Love,14.028,"['Bluegrass Films', 'Fake Empire Productions']",2014,34077920.0,103.0,Endless Love,6.9,1103.0
2000000.0,"['Drama', 'Thriller']",210479.0,Locke,8.591000000000001,"['IM Global', 'Shoebox Films']",2014,4635300.0,85.0,Locke,6.9,1537.0
50000000.0,"['Drama', 'Horror', 'Music']",13885.0,Sweeney Todd: The Demon Barber of Fleet Street,16.063,"['Tim Burton Productions', 'Parkes+MacDonald Image Nation', 'DreamWorks Pictures', 'Warner Bros. Pictures', 'The Zanuck Company']",2007,152000000.0,116.0,Sweeney Todd: The Demon Barber of Fleet Street,7.1,3670.0
916000.0,['Drama'],333384.0,Lowriders,3.807,"['Imagine Entertainment', 'Universal Pictures', 'Blumhouse Productions']",2017,6179955.0,99.0,Lowriders,6.6,48.0
10000000.0,"['Western', 'Drama']",333386.0,The Duel,9.25,"['Media House Capital', '26 Films', 'Mandeville Films', 'Atomic Entertainment', 'Bron Capital Partners', 'Lionsgate Premiere', 'Mississippix Studios', 'Crystal Wealth']",2016,4500.0,110.0,The Duel,5.4,176.0
30000000.0,"['Crime', 'Comedy', 'Action']",112205.0,The Family,14.759,"['Canal+', 'Grive Productions', 'EuropaCorp', 'Relativity Media', 'TF1', 'Malavita', 'TF1 Films Production']",2013,36894225.0,111.0,The Family,6.2,1834.0
60000000.0,"['Action', 'Thriller']",267860.0,London Has Fallen,12.824000000000002,"['LHF Film', 'Gerard Butler Alan Siegel Entertainment', 'Nu Boyana Film Studios', 'Millennium Films']",2016,205754447.0,99.0,London Has Fallen,6.0,2940.0
0.0,"['Comedy', 'Drama']",5718.0,King of California,8.66,"['Nu Image', 'Michael London Productions', 'Emmett/Furla Films', 'King of California Productions', 'Lone Star Film Group', 'Millennium Films']",2007,1027699.0,93.0,King of California,6.6,189.0
66000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",136797.0,Need for Speed,13.314,"['Revolution Sun Studios', 'Reliance Entertainment', 'Bandito Brothers', 'Touchstone Pictures', 'Electronic Arts', 'DreamWorks Pictures']",2014,203277636.0,130.0,Need for Speed,6.2,2656.0
125000000.0,"['Adventure', 'Family', 'Comedy', 'Fantasy', 'Music', 'Animation']",136799.0,Trolls,19.268,"['DreamWorks Animation', '20th Century Fox']",2016,346864462.0,92.0,Trolls,6.6,2097.0
35000000.0,['Drama'],13920.0,Radio,9.553,"['Tollin/Robbins Productions', 'Revolution Studios', 'Columbia Pictures']",2003,53293628.0,109.0,Radio,6.9,340.0
80000000.0,"['Action', 'History', 'War']",13922.0,The Great Raid,8.433,"['Lawrence Bender Productions', 'Marty Katz Productions']",2005,10166502.0,132.0,The Great Raid,6.7,161.0
108000000.0,"['Crime', 'Drama', 'Thriller']",259695.0,Live by Night,10.531,"['Appian Way', 'Pearl Street Films', 'Warner Bros. Pictures']",2016,22678555.0,129.0,Live by Night,6.2,830.0
3500000.0,"['Drama', 'Romance']",46705.0,Blue Valentine,11.754,"['Cottage Industries', 'Incentive Filmed Entertainment', 'Silverwood Films', 'Hunting Lane Films', 'Chrysler Corporation', 'Shade Pictures', 'Motel Movies']",2010,16566240.0,112.0,Blue Valentine,6.9,1905.0
7000000.0,['Drama'],284276.0,Cake,16.982,"[""We're Not Brothers Productions"", 'Cinelou Films', 'Echo Films']",2014,2360281.0,102.0,Cake,6.3,620.0
20000000.0,['Thriller'],464502.0,Acrimony,7.96,['Tyler Perry Studios'],2018,34764055.0,120.0,Acrimony,6.7,212.0
0.0,['Comedy'],464504.0,A Madea Family Funeral,9.736,"['Lionsgate', 'Tyler Perry Studios']",2019,46115383.0,104.0,A Madea Family Funeral,5.8,387.0
175000000.0,"['Comedy', 'Fantasy', 'Adventure', 'Family']",448119.0,Dolittle,48.104,"['Universal Pictures', 'Team Downey', 'Perfect World Pictures']",2020,91084730.0,101.0,Dolittle,6.4,536.0
9900000.0,"['Crime', 'Horror', 'Thriller']",300669.0,Don't Breathe,15.539,"['Ghost House Pictures', 'Screen Gems', 'Stage 6 Films']",2016,159047649.0,89.0,Don't Breathe,6.9,4204.0
0.0,"['Comedy', 'Drama', 'Romance']",284286.0,Learning to Drive,7.564,"['Broad Green Pictures', 'Lavender Pictures']",2014,3447633.0,105.0,Learning to Drive,6.2,132.0
50000000.0,"['Action', 'History', 'Thriller']",300671.0,13 Hours: The Secret Soldiers of Benghazi,26.693,"['Paramount', '3 Arts Entertainment', 'Bay Films', 'Latina Pictures', 'Dune Films']",2016,69411370.0,144.0,13 Hours: The Secret Soldiers of Benghazi,7.1,1781.0
159000000.0,"['Crime', 'History', 'Drama']",398978.0,The Irishman,33.299,"['Tribeca Productions', 'Sikelia Productions', 'Winkler Films']",2019,607420.0,209.0,The Irishman,7.8,2764.0
13200000.0,"['Crime', 'Thriller']",136835.0,No Good Deed,14.947,['Will Packer Productions'],2014,53830415.0,83.0,No Good Deed,5.8,344.0
0.0,['Documentary'],169607.0,Finding Vivian Maier,8.972000000000003,['Ravine Pictures'],2014,1503616.0,83.0,Finding Vivian Maier,7.8,187.0
20000000.0,"['Drama', 'Comedy', 'Mystery']",13960.0,ATL,5.08,['Warner Bros. Pictures'],2006,21170563.0,105.0,ATL,6.8,71.0
30000000.0,"['Thriller', 'Science Fiction']",300681.0,Replicas,17.252,"['Di Bonaventura Pictures', 'Company Films', 'Ocean Park Entertainment', 'Riverstone Pictures', 'Remstar Studios', 'Fundamental Films', 'Lotus Entertainment']",2018,8100000.0,107.0,Replicas,5.8,611.0
5000000.0,['Drama'],284293.0,Still Alice,10.868,"['Shriver Films', 'Killer Films', 'Big Indie Pictures', 'BSM Studio', 'Lutzus-Brown', 'Backup Media']",2014,43884652.0,101.0,Still Alice,7.5,2139.0
0.0,['Drama'],284294.0,Time Out of Mind,9.385,['KSM Film'],2014,166775.0,120.0,Time Out of Mind,5.5,88.0
800000.0,"['Crime', 'Drama', 'Thriller']",38542.0,The Disappearance of Alice Creed,9.794,"['CinemaNX', 'Isle of Man Film']",2009,867714.0,100.0,The Disappearance of Alice Creed,6.5,316.0
0.0,['Drama'],300687.0,Same Kind of Different as Me,11.832,"['Chazown Pictures', 'Paramount', 'Disruption Entertainment']",2017,6423605.0,119.0,Same Kind of Different as Me,6.9,119.0
30000000.0,"['Drama', 'Family', 'Romance']",13967.0,Miss Potter,8.965,['BBC Films'],2006,35078241.0,92.0,Miss Potter,6.4,280.0
61000000.0,"['Mystery', 'Thriller', 'Drama']",210577.0,Gone Girl,35.028,"['Regency Enterprises', 'New Regency Pictures', 'Pacific Standard', 'TSG Entertainment', 'Artemple - Hollywood', '20th Century Fox']",2014,369330363.0,149.0,Gone Girl,7.9,11831.0
30000000.0,"['Comedy', 'Drama']",120467.0,The Grand Budapest Hotel,22.717,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']",2014,174600318.0,100.0,The Grand Budapest Hotel,8.0,9111.0
16000000.0,"['Family', 'Comedy', 'Drama', 'Romance']",13972.0,The Women,7.4,"['New Line Cinema', 'Picturehouse Entertainment']",2008,50007546.0,114.0,The Women,4.9,202.0
10000000.0,['Drama'],382614.0,The Book of Henry,7.686,"['Sidney Kimmel Entertainment', 'Double Nickel Entertainment']",2017,4504974.0,105.0,The Book of Henry,7.5,748.0
28000000.0,"['Family', 'Comedy']",218778.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",12.054,"['Walt Disney Pictures', '21 Laps Entertainment', 'The Jim Henson Company']",2014,100654149.0,81.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2,906.0
140000000.0,"['Adventure', 'Family', 'Fantasy']",267935.0,The BFG,11.718,"['Walt Disney Pictures', 'Amblin Entertainment', 'Reliance Entertainment', 'Walden Media', 'The Kennedy/Marshall Company']",2016,183345589.0,120.0,The BFG,6.2,2140.0
0.0,"['Science Fiction', 'Comedy', 'Horror']",218784.0,Freaks of Nature,9.079,"['Columbia Pictures', 'Sony Pictures']",2015,70958.0,92.0,Freaks of Nature,5.8,265.0
0.0,"['Comedy', 'Drama']",415401.0,The Party,10.541,"['Adventure Pictures', 'Great Point Media', 'Oxwich Media Limited', 'Copenhagen Film Fund']",2017,3300000.0,71.0,The Party,6.3,284.0
0.0,"['Comedy', 'Music', 'Romance']",13994.0,Romance & Cigarettes,7.319,['United Artists'],2005,2945242.0,105.0,Romance & Cigarettes,5.9,75.0
90000000.0,"['Adventure', 'Action', 'Western']",333484.0,The Magnificent Seven,15.273,"['Escape Artists', 'Columbia Pictures', 'Village Roadshow Pictures', 'LStar Capital', 'Pin High Productions', 'Metro-Goldwyn-Mayer']",2016,162360636.0,132.0,The Magnificent Seven,6.2,3950.0
50000000.0,"['Family', 'Comedy']",38579.0,Marmaduke,10.327,"['Dune Entertainment', 'Davis Entertainment', 'Regency Enterprises', '20th Century Fox']",2010,83761844.0,87.0,Marmaduke,5.1,449.0
30000000.0,"['Action', 'Thriller']",399035.0,The Commuter,32.236,"['StudioCanal', 'Ombra Films', 'TF1 Films Production', 'The Picture Company', 'Canal+', 'Ciné+', 'Amazon Prime Video']",2018,119942387.0,104.0,The Commuter,6.2,2766.0
60000000.0,"['Action', 'Thriller', 'Crime']",5820.0,The Sentinel,11.836,"['Sentinel Productions', 'Regency Enterprises', 'Epsilon Motion Pictures', 'Furthur Films', 'New Regency Pictures', 'Dune Entertainment', 'Major Studio Partners', '20th Century Fox']",2006,77920346.0,108.0,The Sentinel,5.9,408.0
0.0,"['Drama', 'Thriller', 'Mystery']",79548.0,Gone,14.497,"['Sidney Kimmel Entertainment', 'Summit Entertainment', 'Lakeshore Entertainment']",2012,18100189.0,94.0,Gone,6.1,711.0
15000000.0,"['Drama', 'Family']",14012.0,Flicka,8.145,"['Fox 2000 Pictures', 'Zucker/Netter Productions', '20th Century Fox']",2006,21000000.0,95.0,Flicka,6.6,137.0
23000000.0,"['Drama', 'Comedy', 'Romance']",22215.0,Chéri,8.089,"['Cine Productions', 'Bill Kenwright Films', 'UK Film Council', 'Aramid Entertainment Fund', 'MMC Studios', 'Tiggy Films', 'Banque Populaire Images 9', 'Région Ile-de-France', 'Cheri Productions', 'Pathé Renn Productions', 'Erste MMC-Production', 'National Lottery through UK Film Council', ""Centre national du cinéma et de l'image animée"", 'Canal+', 'France 3 Cinéma', 'Filmstiftung Nordrhein-Westfalen', 'Pathé!', 'Deutscher Filmförderfonds']",2009,9366227.0,86.0,Cheri,6.0,105.0
15000000.0,"['Music', 'Drama', 'Romance']",14024.0,Raise Your Voice,11.255,"['Brookwell-McNamara Entertainment', 'New Line Cinema', 'FilmEngine', 'ChickFlick Productions']",2004,14867514.0,103.0,Raise Your Voice,6.3,522.0
0.0,['Drama'],112336.0,Hitchcock,9.839,"['Prana Studios', 'Fox Searchlight Pictures', 'Cold Spring Pictures', 'The Montecito Picture Company', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions']",2012,23570541.0,98.0,Hitchcock,6.5,934.0
60000000.0,"['Action', 'Comedy']",14034.0,What's the Worst That Could Happen?,7.306,['Metro-Goldwyn-Mayer'],2001,32095318.0,94.0,What's the Worst That Could Happen?,5.2,132.0
50000000.0,"['Animation', 'Comedy', 'Adventure', 'Family']",218836.0,Planes: Fire & Rescue,11.036,"['Disney Television Animation', 'Prana Studios', 'Prana Animation Studios']",2014,151165787.0,83.0,Planes: Fire & Rescue,6.0,468.0
30000000.0,"['Horror', 'Comedy']",58151.0,Fright Night,7.467,"['Touchstone Pictures', 'Gaeta / Rosenzweig Films', 'DreamWorks Pictures', 'Michael De Luca Productions', 'Reliance Big Entertainment']",2011,41002607.0,106.0,Fright Night,6.1,1143.0
15000000.0,['Drama'],14047.0,The Great Debaters,16.007,"['Marshall Production', 'The Weinstein Company', 'Harpo Films']",2007,30226144.0,126.0,The Great Debaters,7.2,304.0
12000000.0,"['Crime', 'Horror', 'Mystery', 'Thriller']",5857.0,I Know Who Killed Me,8.336,"['360 Pictures', 'TriStar Pictures']",2007,9620399.0,105.0,I Know Who Killed Me,4.1,196.0
3800000.0,"['Comedy', 'Drama', 'Romance']",325346.0,The Hollars,9.958,"['Sunday Night', 'Sycamore Pictures', 'Groundswell Productions', 'Fancy Film Post Services']",2016,1016985.0,88.0,The Hollars,6.4,164.0
10000000.0,"['Action', 'Adventure', 'Science Fiction']",325348.0,Hardcore Henry,10.239,"['Huayi Brothers Media', 'Bazelevs Production', 'Versus Pictures', 'Universal Pictures', 'STX Entertainment']",2015,14333790.0,97.0,Hardcore Henry,6.2,1449.0
8.0,"['Drama', 'Comedy', 'Romance']",14055.0,Starter for 10,6.559,"['Scion Films', 'BBC Films', 'HBO Films', 'Neal Street Productions', 'Playtone', 'Scamp Film and Theatre Ltd.']",2006,21.0,92.0,Starter for 10,6.5,229.0
0.0,"['Thriller', 'Crime']",505579.0,Bent,9.043,"['Grindstone Entertainment Group', 'Groove Tails Productions', 'Primary Wave Entertainment', 'Rod Movies AIE', 'AMBI Group']",2018,55429.0,96.0,Bent,5.4,65.0
18000000.0,"['Horror', 'Science Fiction', 'Thriller']",5876.0,The Mist,12.86,"['Darkwoods Productions', 'Dimension Films']",2007,57096190.0,126.0,The Mist,6.8,2829.0
40000000.0,"['Mystery', 'Thriller', 'Comedy', 'Crime', 'Drama']",546554.0,Knives Out,96.543,"['Lionsgate', 'FilmNation Entertainment', 'Ram Bergman Productions', 'T-Street Productions']",2019,163700000.0,131.0,Knives Out,7.8,2491.0
6000000.0,['Comedy'],87818.0,Movie 43,10.56,"['Witness Protection Films', 'Relativity Media', 'Virgin Produced', 'GreeneStreet Films', 'Wessler Entertainment']",2013,32438988.0,90.0,Movie 43,4.4,1487.0
0.0,"['Action', 'Comedy']",87826.0,Here Comes the Boom,11.294,"['Broken Road Productions', 'Columbia Pictures', 'Happy Madison Productions']",2012,73100172.0,105.0,Here Comes the Boom,6.1,891.0
15000000.0,"['Adventure', 'Drama']",5915.0,Into the Wild,14.912,"['River Road Entertainment', 'Paramount Vantage', 'Into the Wild', 'The Linson Company']",2007,56255142.0,148.0,Into the Wild,7.8,6403.0
7000000.0,"['Crime', 'Drama']",14112.0,Auto Focus,8.617,"['Propaganda Films', 'Good Machine']",2002,2062066.0,104.0,Auto Focus,6.3,96.0
75600000.0,"['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']",14113.0,Zoom,9.398,"['Revolution Studios', 'Team Todd', 'Boxing Cat Films']",2006,12506188.0,83.0,Zoom,5.1,320.0
